Topic,Topic_url,Item_description,Rating_out_of_5,Minimum_price,Maximum_price,Review,Item_Url
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,Blue Buffalo Life Protection Formula Natural Adult Dry Dog Food,4.7,14.97,139.48,33464,www.amazon.com/Blue-Buffalo-Protection-Formula-Natural/dp/B09K8M96MD/ref=zg_bs_pet-supplies_sccl_5/131-6721707-8052844?pd_rd_i=B0999LJC63&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,Purina ONE SmartBlend Natural Adult Chicken & Rice Dry Dog Food,4.7,12.98,110.0,21110,www.amazon.com/Purina-Smartblend-Natural-Chicken-Formula/dp/B0000AH3QT/ref=zg_bs_pet-supplies_sccl_6/131-6721707-8052844?pd_rd_i=B09FC6CRZ9&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"PetSafe ScoopFree Crystal Cat Litter Tray Refills - 3-Pack & 6-Pack - All Scents, Premium Blue, Lavender, Sensitive - for Sco",4.6,69.95,231.9,34806,www.amazon.com/PetSafe-ScoopFree-Sensitive-Clumping-Crystals/dp/B00JT3XZF6/ref=zg_bs_pet-supplies_sccl_7/131-6721707-8052844?pd_rd_i=B0B4X1BRB1&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"Temptations Classic Crunchy and Soft Cat Treats, 30 Ounce and 48 Ounce Tubs",4.9,13.34,45.0,48059,www.amazon.com/TEMPTATIONS-MIXUPS-Crunchy-Treats-Catnip/dp/B09NF5NBB3/ref=zg_bs_pet-supplies_sccl_8/131-6721707-8052844?pd_rd_i=B09W4VX7T8&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,Good'N'Fun Triple Flavored Rawhide Kabobs for Dogs,4.8,4.18,215.76,45976,www.amazon.com/Triple-Flavor-Kabobs-Count-Rawhide/dp/B0842CHRXM/ref=zg_bs_pet-supplies_sccl_9/131-6721707-8052844?pd_rd_i=B0B2H4ZL8W&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,Purina Friskies Canned Wet Cat Food 40 ct. Variety Packs,4.7,28.48,65.0,56484,www.amazon.com/Purina-Friskies-Variety-TurChicken-Chunky/dp/B07K9857YH/ref=zg_bs_pet-supplies_sccl_10/131-6721707-8052844?pd_rd_i=B0B4TJ34BS&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"Amazon Basics Dog Poop Bags with Dispenser and Leash Clip, 13 x 9 Inches, Unscented, Black - 300 Bags (20 Rolls)",4.8,8.86,27.84,55792,www.amazon.com/AmazonBasics-Waste-Bags-Dispenser-Leash/dp/B00NABTC8M/ref=zg_bs_pet-supplies_sccl_11/131-6721707-8052844?pd_rd_i=B00QCVQR3A&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,Purina Fancy Feast Gravy Lovers Poultry & Beef Feast Collection Wet Cat Food Variety Packs,4.7,20.49,64.5,38388,www.amazon.com/Purina-Fancy-Feast-Poultry-Collection/dp/B00JN9IWNG/ref=zg_bs_pet-supplies_sccl_12/131-6721707-8052844?pd_rd_i=B0B4TG6DDQ&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"Purina FortiFlora Probiotics for Dogs, Pro Plan Veterinary Supplements Powder or Chewable Probiotic Dog Supplement",4.7,29.75,88.99,32779,www.amazon.com/Purina-Veterinary-Fortiflora-Nutritional-Supplement/dp/B001650NNW/ref=zg_bs_pet-supplies_sccl_13/131-6721707-8052844?pd_rd_i=B0B4YVRW9Z&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,Greenies Original Teenie Natural Dental Dog Treats (5-15 lb. Dogs),4.8,4.98,94.97,51712,www.amazon.com/Greenies-Original-Teenie-Dental-Chews/dp/B06XGGQLFN/ref=zg_bs_pet-supplies_sccl_14/131-6721707-8052844?pd_rd_i=B09D451T23&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,Rocco & Roxie Stain & Odor Eliminator for Strong Odor - Enzyme-Powered Pet Odor Eliminator for Home - Carpet Stain Remover fo,4.5,19.97,49.97,91017,www.amazon.com/Rocco-Roxie-Supply-Co-Professional/dp/B00CKFL93K/ref=zg_bs_pet-supplies_sccl_15/131-6721707-8052844?pd_rd_i=B093B5Q5HW&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,Purina Fancy Feast Classic Pate Collection Feast Adult Canned Wet Cat Food Variety Packs,4.7,19.92,56.99,28769,www.amazon.com/Purina-Fancy-Feast-Variety-Collection/dp/B07JHQGCZ8/ref=zg_bs_pet-supplies_sccl_16/131-6721707-8052844?pd_rd_i=B09VF3L571&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,Milk-Bone MaroSnacks Dog Treats with Real Bone Marrow and Calcium,4.7,11.48,45.0,63961,www.amazon.com/Milk-Bone-MaroSnacks-Treats-Refill-Bundle/dp/B08Y72Q6BJ/ref=zg_bs_pet-supplies_sccl_17/131-6721707-8052844?pd_rd_i=B095CQTNS3&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"Purina ONE Natural Dry Cat Food, Tender Selects Blend With Real Chicken - 22 lb. Bag",4.8,7.48,80.9,2952,www.amazon.com/Purina-Tender-Selects-Blend-Chicken/dp/B005LMVGVY/ref=zg_bs_pet-supplies_sccl_18/131-6721707-8052844?pd_rd_i=B0B65ZVNDP&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,Milk-Bone Soft & Chewy Dog Treats with 12 Vitamins and Minerals,4.8,12.98,60.64,35248,www.amazon.com/Milk-Bone-Mignon-Recipe-Snacks-5-6-Ounce/dp/B000EBMWBA/ref=zg_bs_pet-supplies_sccl_19/131-6721707-8052844?pd_rd_i=B0B5RWW8FG&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,Nutramax Laboratories COSEQUIN Maximum Strength Joint Supplement Plus MSM - with Glucosamine and Chondroitin - for Dogs of Al,4.7,17.42,60.99,53171,www.amazon.com/Cosequin-Maximum-Strength-Chewable-Tablets/dp/B003YKWIGC/ref=zg_bs_pet-supplies_sccl_20/131-6721707-8052844?pd_rd_i=B09KVVXK9R&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"TEMPTATIONS MixUps Crunchy and Soft Cat Treats, 16 oz., Pouches and Tubs",4.8,7.98,25.99,49249,www.amazon.com/Temptations-Mixups-Treats-Catnip-Holiday/dp/B00OLSARS2/ref=zg_bs_pet-supplies_sccl_21/131-6721707-8052844?pd_rd_i=B09GKMV95K&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"TEMPTATIONS Classic Crunchy and Soft Cat Treats, 16 oz., Pouches and Tubs",4.8,7.98,28.99,48271,www.amazon.com/TEMPTATIONS-Classic-Crunchy-Treats-Blissful/dp/B096L398XC/ref=zg_bs_pet-supplies_sccl_22/131-6721707-8052844?pd_rd_i=B09GKL8KLF&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"MidWest Homes for Pets iCrate, Single Door & Double Door Dog Crates",4.7,23.99,170.05,137453,www.amazon.com/MidWest-Folding-Divider-Protecting-Leak-Proof/dp/B000TZ59ES/ref=zg_bs_pet-supplies_sccl_23/131-6721707-8052844?pd_rd_i=B09LMBZS51&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"ANGRY ORANGE Pet Odor Eliminator for Strong Odor - Citrus Deodorizer for Dog or Cat Urine Smells on Carpet, Furniture & Floor",4.4,19.97,59.99,96293,www.amazon.com/ANGRY-ORANGE-Sniper-Deodorizer-Bundle/dp/B08PJR6SVT/ref=zg_bs_pet-supplies_sccl_24/131-6721707-8052844?pd_rd_i=B09LHM93W5&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,Chuckit! Ultra Ball,4.8,1.93,79.99,110958,www.amazon.com/Chuckit-Small-Ultra-Ball-2-Pack/dp/B00280MUVC/ref=zg_bs_pet-supplies_sccl_25/131-6721707-8052844?pd_rd_i=B09MT2BPZ7&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,Nina Ottosson by Outward Hound Interactive Treat Puzzle Dog Toy,4.4,5.1,38.49,106786,www.amazon.com/Outward-Hound-Replacement-Challenge-Multipuzzle/dp/B0B72ZWD35/ref=zg_bs_pet-supplies_sccl_26/131-6721707-8052844?pd_rd_i=B0B94VVG3P&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"Benebone Wishbone Durable Dog Chew Toy for Aggressive Chewers, Real Flavors, Made in USA",4.5,9.62,34.34,70879,www.amazon.com/Benebone-Wishbone-Durable-Aggressive-Chewers/dp/B00MHZTKXY/ref=zg_bs_pet-supplies_sccl_27/131-6721707-8052844?pd_rd_i=B07QS5N1D8&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"Purina Fancy Feast Gravy Wet Cat Food Variety Pack, Seafood Grilled Collection - (24) 3 oz. Cans",4.7,20.4,0.0,27511,www.amazon.com/Purina-Fancy-Feast-Grilled-Collection/dp/B001STX13U/ref=zg_bs_pet-supplies_sccl_28/131-6721707-8052844?pd_rd_i=B001STX13U&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,Purina Friskies Canned Wet Cat Food 32 Count Variety Packs - (32) 5.5 oz Cans,4.7,22.98,53.9,27743,www.amazon.com/Purina-Friskies-Poultry-Adult-Variety/dp/B00283MYSI/ref=zg_bs_pet-supplies_sccl_29/131-6721707-8052844?pd_rd_i=B09XBYLVBK&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"Milk-Bone Original Dog Treat Biscuits, Crunchy Texture Helps Clean Teeth",4.8,3.49,55.96,45187,www.amazon.com/Milk-Bone-Mini-Original-Biscuits-Pack/dp/B07DKXP5Q5/ref=zg_bs_pet-supplies_sccl_30/131-6721707-8052844?pd_rd_i=B07XJ7YMRW&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"Nutramax Dasuquin with MSM Joint Health Supplement for Large Dogs - With Glucosamine, MSM, Chondroitin, ASU, Boswellia Serrat",4.8,46.59,76.99,19867,www.amazon.com/Nutramax-Dasuquin-Chews-Large-Count/dp/B0041OOQ1K/ref=zg_bs_pet-supplies_sccl_1/146-8977421-3299552?pd_rd_i=B09NFYJCVS&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"Earth Rated Dog Wipes, Thick Plant Based Grooming Wipes For Easy Use on Paws, Body and Bum, Lavender Scented, 100 Count",4.6,9.99,34.99,13916,www.amazon.com/Earth-Rated-USDA-Certified-Hypoallergenic-Lavender-Scented/dp/B07NHGX19F/ref=zg_bs_pet-supplies_sccl_2/146-8977421-3299552?pd_rd_i=B0815BG7VQ&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,Vet’s Best Dog Toothbrush and Enzymatic Toothpaste Set | Teeth Cleaning and Fresh Breath Kit with Dental Care Guide | Vet For,4.4,5.37,18.59,54821,www.amazon.com/Vets-Best-Toothbrush-Toothpaste-Formulated/dp/B06XKJNFXX/ref=zg_bs_pet-supplies_sccl_3/146-8977421-3299552?pd_rd_i=B072T194JD&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"Zesty Paws Probiotics for Dogs - Probiotics for Gut Flora, Digestive Health, Occasional Diarrhea & Bowel Support - Clinically",4.5,26.97,64.97,24713,www.amazon.com/Zesty-Paws-Probiotics-For-Dogs/dp/B01N17VJF7/ref=zg_bs_pet-supplies_sccl_4/146-8977421-3299552?pd_rd_i=B09RTMVL97&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"Fresh Step Advanced Cat Litter, Clumping Cat Litter, 99.9% Dust-Free, Gain Scent, 37 lbs Total ( 2 Pack of 18.5 lb Boxes)",4.7,29.0,0.0,20122,www.amazon.com/Fresh-Step-Advanced-Clumping-Litter/dp/B089PM6FRC/ref=zg_bs_pet-supplies_sccl_5/146-8977421-3299552?pd_rd_i=B089PM6FRC&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"Purina ONE Grain Free, Natural Pate Wet Dog Food, SmartBlend True Instinct With Beef & Wild Caught Salmon - (12) 13 oz. Cans",4.6,9.9,55.99,24139,www.amazon.com/Purina-Smartblend-Instinct-Natural-Grain-Free/dp/B072BG835Z/ref=zg_bs_pet-supplies_sccl_6/146-8977421-3299552?pd_rd_i=B09TYC6PK4&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"FELINE GREENIES Adult Natural Dental Care Cat Treats, Oven Roasted Chicken Flavor, 2.1 oz. Pouch",4.8,2.48,39.06,34152,www.amazon.com/FELINE-GREENIES-Dental-Roasted-Chicken/dp/B0828W6NXJ/ref=zg_bs_pet-supplies_sccl_7/146-8977421-3299552?pd_rd_i=B08DK2PVRH&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"Purina Fancy Feast Gravy Grilled Wet Cat Food, Beef Feast - (24) 3 oz. Cans",4.7,19.92,69.98,21418,www.amazon.com/Purina-Fancy-Feast-Grilled-Gravy/dp/B0012KGZYM/ref=zg_bs_pet-supplies_sccl_8/146-8977421-3299552?pd_rd_i=B09VYRTZFV&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"GREENIES Original Large Natural Dog Dental Care Chews Oral Health Dog Treats, 6 oz. Pack (4 Treats)",4.8,8.48,85.59,18516,www.amazon.com/Greenies-Original-Large-Dental-Treats/dp/B00DQR4E6A/ref=zg_bs_pet-supplies_sccl_9/146-8977421-3299552?pd_rd_i=B09K4CMGG1&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"Amazon Basics Cat Pad Refills for Litter Box, Fresh Scent - Pack of 20",4.5,14.72,52.59,34342,www.amazon.com/AmazonBasics-Litter-Fresh-Scent-20-Count/dp/B07K8S9ZQZ/ref=zg_bs_pet-supplies_sccl_10/146-8977421-3299552?pd_rd_i=B07KGSJNB9&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover for Furniture, Couch, Carpet, Car Seats and Bedding - Eco-Frien",4.6,28.9,0.0,119124,www.amazon.com/Pet-Dog-Cat-Hair-Remover-Couch/dp/B00BAGTNAQ/ref=zg_bs_pet-supplies_sccl_11/146-8977421-3299552?pd_rd_i=B00BAGTNAQ&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,Rachel Ray Nutrish 5oz Comfort Treats Variety Pack (4 Pack),4.6,10.78,52.25,27627,www.amazon.com/Rachael-Ray-Nutrish-Treats-Pepperoni/dp/B06WD17LMJ/ref=zg_bs_pet-supplies_sccl_12/146-8977421-3299552?pd_rd_i=B09C1N35SR&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"ARM & HAMMER Clump & Seal Multi-Cat Complete Odor Sealing Clumping Cat Litter with 14 Days of Odor Control, 18 lbs.",4.6,17.99,49.99,38134,www.amazon.com/Multi-Cat-Complete-Sealing-Clumping-Control/dp/B09P32SSRL/ref=zg_bs_pet-supplies_sccl_13/146-8977421-3299552?pd_rd_i=B09YYTB2YM&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"Fresh Step Lightweight Extreme Cat Litter, Scented with Febreze, 15.4 Lb",4.6,13.22,43.18,19524,www.amazon.com/Fresh-Step-Lightweight-Extreme-Clumping/dp/B00MUS5D0M/ref=zg_bs_pet-supplies_sccl_14/146-8977421-3299552?pd_rd_i=B091ZPSC91&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"All-Absorb A26 Male Dog Wrap, 50 Count, Small",4.7,16.6,0.0,15931,www.amazon.com/All-Absorb-Male-Dog-Wrap-Count/dp/B07C22NTL4/ref=zg_bs_pet-supplies_sccl_15/146-8977421-3299552?pd_rd_i=B09PSRFY3T&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"Furhaven Pet Bed for Dogs and Cats - Plush and Southwest Kilim Decor Sofa-Style Cooling Gel Foam Dog Bed, Removable Machine W",4.5,13.99,289.98,91098,www.amazon.com/Furhaven-Pet-Dog-Bed-Traditional/dp/B082F17S82/ref=zg_bs_pet-supplies_sccl_16/146-8977421-3299552?pd_rd_i=B09H24K718&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"GREENIES PILL POCKETS for Dogs Capsule Size Natural Soft Dog Treats with Real Peanut Butter, 7.9 oz. Pack (30 Treats)",4.7,7.98,44.94,22260,www.amazon.com/GREENIES-POCKETS-Capsule-Natural-Treats/dp/B008GRONV6/ref=zg_bs_pet-supplies_sccl_17/146-8977421-3299552?pd_rd_i=B0862YK5F3&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,Multifunctional Supplements for Dogs - Glucosamine Chondroitin for Joint Support with Probiotics for Gut & Immune Health – Om,4.6,19.97,66.0,38782,www.amazon.com/Zesty-Paws-Dog-Multivitamin-Chew/dp/B07121B839/ref=zg_bs_pet-supplies_sccl_18/146-8977421-3299552?pd_rd_i=B08TYQ14G8&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"Maxpower Planet Pet Grooming Brush - Double Sided Shedding and Dematting Undercoat Rake Comb for Dogs and Cats,Extra Wide,Bla",4.7,14.9,0.0,10227,www.amazon.com/Maxpower-Planet-Pet-Grooming-Brush/dp/B092DFF7B9/ref=zg_bs_pet-supplies_sccl_19/146-8977421-3299552?pd_rd_i=B09DPHDCV6&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"Blue Buffalo Blue Bits Natural Soft-Moist Training Dog Treats to-GO, Beef Recipe 1-oz Bags (Pack of 12)",4.7,4.98,41.99,17534,www.amazon.com/Blue-Buffalo-Natural-Soft-Moist-Training/dp/B09S6SPNJP/ref=zg_bs_pet-supplies_sccl_20/146-8977421-3299552?pd_rd_i=B0B6QJMK5J&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"GREENIES Original Petite Natural Dog Dental Treats, 3 oz. Pack (5 Treats)",4.8,4.98,80.39,21917,www.amazon.com/GREENIES-Original-Petite-Dental-5-count/dp/B06XGG16H8/ref=zg_bs_pet-supplies_sccl_21/146-8977421-3299552?pd_rd_i=B08C1Y7QRG&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"SHEBA Wet Cat Food Cuts in Gravy Roasted Chicken Entrée and Gourmet Salmon Entrée and Signature Tuna Entrée Multipack,PERFECT",4.7,20.46,75.4,31906,www.amazon.com/Sheba-Perfect-Portions-Multipack-Signature/dp/B07238ZF89/ref=zg_bs_pet-supplies_sccl_22/146-8977421-3299552?pd_rd_i=B091V4C8ZT&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"Seresto Flea and Tick Collar for Dogs, 8-Month Flea and Tick Collar for Large Dogs (Over 18 Pounds), 1 Pack",4.6,54.88,125.96,86200,www.amazon.com/Seresto-flea-collar-8-month-prevention/dp/B00B8CG602/ref=zg_bs_pet-supplies_sccl_23/146-8977421-3299552?pd_rd_i=B08ZK9P8WZ&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"GoTags Stainless Steel Pet ID Tags, Personalized Dog Tags and Cat Tags, up to 8 Lines of Custom Text, Engraved on Both Sides,",4.7,7.95,0.0,104775,www.amazon.com/GoTags-Stainless-Personalized-Engraved-Rectangle/dp/B0141G8E7O/ref=zg_bs_pet-supplies_sccl_24/146-8977421-3299552?pd_rd_i=B017UQCB3A&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"18L-Inch Pink Dog Bed or Cat Bed w/ Comfortable Bolster | Ideal for ""Toy"" Dog Breeds & Fits an 18-Inch Dog Crate | Easy Maint",4.3,5.28,114.57,65753,www.amazon.com/18L-Inch-Comfortable-Bolster-Maintenance-Warranty/dp/B009ETOVRG/ref=zg_bs_pet-supplies_sccl_25/146-8977421-3299552?pd_rd_i=B07YFHMTV2&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"Pup-Peroni Original Bacon Flavor Dog Snacks, 10-Ounce",4.8,4.45,52.86,9201,www.amazon.com/Pup-Peroni-Original-Flavor-Snacks-10-Ounce/dp/B003ANFN9M/ref=zg_bs_pet-supplies_sccl_26/146-8977421-3299552?pd_rd_i=B083PP147G&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"Glandex Anal Gland Soft Chew Treats with Pumpkin for Dogs Chews with Digestive Enzymes, Probiotics Fiber Supplement for Dogs ",4.4,17.99,54.99,31895,www.amazon.com/Glandex-Pumpkin-Digestive-Probiotics-Supplement/dp/B01L2K1R76/ref=zg_bs_pet-supplies_sccl_27/146-8977421-3299552?pd_rd_i=B09TWPV2RV&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"Purina Beneful Small Breed Wet Dog Food Variety Pack, IncrediBites With Real Beef, Chicken or Salmon - (2 Packs of 12) 3 oz. ",4.7,17.07,58.5,17851,www.amazon.com/Purina-Beneful-Incredibites-Adult-Variety/dp/B074CN24Q3/ref=zg_bs_pet-supplies_sccl_28/146-8977421-3299552?pd_rd_i=B09TY5XN3K&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"Best Pet Supplies Dog Poop Bags for Waste Refuse Cleanup, Doggy Roll Replacements for Outdoor Puppy Walking and Travel, Leak ",4.8,6.99,84.98,20854,www.amazon.com/Best-Pet-Supplies-Inc-MX-150B/dp/B07W4M599X/ref=zg_bs_pet-supplies_sccl_29/146-8977421-3299552?pd_rd_i=B09TJ7SZYN&psc=1
Pet Supplies,http://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,"Hartz Delectables Stew Lickable Wet Cat Treats for Adult & Senior Cats, Chicken & Tuna, 1.4 Ounce (Pack of 12)",4.7,12.94,49.0,19989,www.amazon.com/Delectables-Stew-Lickable-Wet-Treats/dp/B00T76GKIE/ref=zg_bs_pet-supplies_sccl_30/146-8977421-3299552?pd_rd_i=B09MT7NY75&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"Microsoft 365 Personal | 12-Month Subscription, 1 person| Premium Office Apps | 1TB OneDrive cloud storage | PC/Mac Download ",4.4,58.9,0.0,0,www.amazon.com/Microsoft-Personal-12-month-subscription-Auto-renewal/dp/B07F3TQ6DQ/ref=zg_bs_software_sccl_1/147-0857712-3105455?pd_rd_i=B07F3TQ6DQ&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Microsoft Office Home & Student 2021 | One-time purchase for 1 PC or Mac| Download,4.4,119.0,0.0,0,www.amazon.com/Microsoft-Student-One-time-purchase-Download/dp/B09H7GPR1G/ref=zg_bs_software_sccl_2/147-0857712-3105455?pd_rd_i=B09H7GPR1G&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"McAfee Total Protection 2022 | 3 Device | Antivirus Internet Security Software | VPN, Password Manager, Dark Web Monitoring |",4.3,19.9,0.0,0,www.amazon.com/McAfee-Total-Protection-Device-Download/dp/B07BFS3G7P/ref=zg_bs_software_sccl_3/147-0857712-3105455?pd_rd_i=B07BFS3G7P&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"Norton 360 Deluxe 2022 Antivirus software for 5 Devices with Auto Renewal - Includes VPN, PC Cloud Backup & Dark Web Monitori",4.4,24.9,0.0,0,www.amazon.com/NEW-Norton-360-Deluxe-Monitoring/dp/B07Q33SJDW/ref=zg_bs_software_sccl_4/147-0857712-3105455?pd_rd_i=B07Q33SJDW&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Rescue Monthly Whole Home Data and Image Recovery [Subscription],3.9,4.99,0.0,0,www.amazon.com/Rescue-Monthly-Whole-Recovery-Subscription/dp/B08KZD1S1T/ref=zg_bs_software_sccl_5/147-0857712-3105455?pd_rd_i=B08KZD1S1T&psc=1
